Referencia;Descripcion;PVP;NETOS;NETOS_GRANDE_CUENTAS;CANTIDAD;PRECIO_ESTANDAR;CONDICIONES_NETO;CONDICION_NETO_GC;PRECIO_GRUPO1;PRECIO_GRUPO3;PRECIO_CECOFERSA
11325M;Poste plata con cinturón retráctil rojo 5 m;62;;;;31;Sin precio neto;Sin precio neto G.C.;29,76;31;29,76
1132A;Poste plata con cinturón retráctil azul 2 m;48;;;;24;Sin precio neto;Sin precio neto G.C.;23,04;24;23,04
1132A5M;Poste plata con cinturón retráctil azul 5 m;62;;;;31;Sin precio neto;Sin precio neto G.C.;29,76;31;29,76
1132N;Poste plata con cinturón retráctil negro 2 m;48;;;;24;Sin precio neto;Sin precio neto G.C.;23,04;24;23,04
1132N5M;Poste plata con cinturón retráctil negro 5 m;62;;;;31;Sin precio neto;Sin precio neto G.C.;29,76;31;29,76
1133;Cinturón Retráctil Pared rojo 2 m;33,9;;;;16,95;Sin precio neto;Sin precio neto G.C.;16,272;16,95;16,272
11335M;Cinturón Retráctil Pared rojo 5 m;58;;;;29;Sin precio neto;Sin precio neto G.C.;27,84;29;27,84
1133A;Enganche pared para cinturón retráctil;3;;;;1,5;Sin precio neto;Sin precio neto G.C.;1,44;1,5;1,44
1133A5M;Cinturón Retráctil Pared azul 5 m;58;;;;29;Sin precio neto;Sin precio neto G.C.;27,84;29;27,84
1133N;Cinturón Retráctil Pared negro 2m;33,9;;;;16,95;Sin precio neto;Sin precio neto G.C.;16,272;16,95;16,272
1133N5M;Cinturón Retráctil Pared negro 5 m;58;;;;29;Sin precio neto;Sin precio neto G.C.;27,84;29;27,84
1134;Poste Negro con cinturón retráctil rojo 2 m;49;;;;24,5;Sin precio neto;Sin precio neto G.C.;23,52;24,5;23,52
1134A;Poste Negro con cinturón retráctil azul 2 m;48;;;;24;Sin precio neto;Sin precio neto G.C.;23,04;24;23,04
1134N;Poste negro con cinturón retráctil negro 2 m;48;;;;24;Sin precio neto;Sin precio neto G.C.;23,04;24;23,04
1134NA;Poste negro con cinturón retráctil negro/amarillo 5 m;48;;;;24;Sin precio neto;Sin precio neto G.C.;23,04;24;23,04
1134RB;Poste negro con cinturón retráctil rojo/blanco 5 m;48;;;;24;Sin precio neto;Sin precio neto G.C.;23,04;24;23,04
1135;Cinturón retractil pared azul 2 m;33,9;;;;16,95;Sin precio neto;Sin precio neto G.C.;16,272;16,95;16,272
1136;Poste R/B para cadena con base hexagonal pesada;18,9;;;;9,45;Sin precio neto;Sin precio neto G.C.;9,072;9,45;9,072
1138;Poste señaliz. R/B p/cadena plastica base caucho 3 kg;15,5;;;;7,75;Sin precio neto;Sin precio neto G.C.;7,44;7,75;7,44
1139;Poste señaliz. N/A p/cadena plastica base caucho 3 kg;15,5;;;;7,75;Sin precio neto;Sin precio neto G.C.;7,44;7,75;7,44
1520;Cinta Creppe 48 mm x 45 m;2,9;;;;1,45;Sin precio neto;Sin precio neto G.C.;1,392;1,45;1,392
1522;Cinta Creppe Azul 48 mm x 45 m;3,5;;;;1,75;Sin precio neto;Sin precio neto G.C.;1,68;1,75;1,68
1523;Cinta Creppe Exteriores Azul 48 mm x 45 m;10,4;;;;5,2;Sin precio neto;Sin precio neto G.C.;4,992;5,2;4,992
1524;Cinta Aluminio 30 my 50 mm x 10 m;1,9;;;;0,95;Sin precio neto;Sin precio neto G.C.;0,912;0,95;0,912
1525;Cinta Aluminio 30 my 50 mm x 45 m;8,5;;;;4,25;Sin precio neto;Sin precio neto G.C.;4,08;4,25;4,08
1536;Rollo cinta marcaje temporal Amarilla 3M 75 m x 12 cm;913,5;;;;456,75;Sin precio neto;Sin precio neto G.C.;438,48;456,75;438,48
1537;Rollo cinta enmascarar Negra 3M 109 m x 15 cm;834,75;;;;417,375;Sin precio neto;Sin precio neto G.C.;400,68;417,375;400,68
1538;Rollo cinta antidelizante luminiscente 2,5 cm x 18,30 mt;94;;;;47;Sin precio neto;Sin precio neto G.C.;45,12;47;45,12
1539;Rollo Cinta 10cm x 200 m bomberos Roja/blanca;16,5;;;;8,25;Sin precio neto;Sin precio neto G.C.;7,92;8,25;7,92
1540;Rollo cinta antideslizante negra 5cm x 18 mt;28,5;13,5;11;24;14,25;Neto: 014 € (a partir de 24 uds.);Neto G.C.: 011 € (a partir de 24 uds.);13,68;14,25;13,68
1541;Rollo cinta antideslizante N/A 5 cm x 18 mt;28,5;13,5;11;24;14,25;Neto: 014 € (a partir de 24 uds.);Neto G.C.: 011 € (a partir de 24 uds.);13,68;14,25;13,68
1542;Rollo cinta antideslizante R/B 5 cm x 18 mt;28,5;13,5;11;24;14,25;Neto: 014 € (a partir de 24 uds.);Neto G.C.: 011 € (a partir de 24 uds.);13,68;14,25;13,68
1547;Rollo cinta Blanca 55mm x50 metros DG983-10 ECE 104;254,1;;;;127,05;Sin precio neto;Sin precio neto G.C.;121,968;127,05;121,968
1547F;Rollo cinta Blanca 51mm x50 metros DG997-10S;254,1;;;;127,05;Sin precio neto;Sin precio neto G.C.;121,968;127,05;121,968
1548;Rollo cinta Rojo 55mm x50metros DG983-72 ECE 1R/CTN;254,1;;;;127,05;Sin precio neto;Sin precio neto G.C.;121,968;127,05;121,968
1548F;Rollo cinta Rojo 51mmx 50 metros DG997-72S;254,1;;;;127,05;Sin precio neto;Sin precio neto G.C.;121,968;127,05;121,968
1549;Rollo cinta amarilla 55MM x50metros DG983-71 ECE 104;254,1;;;;127,05;Sin precio neto;Sin precio neto G.C.;121,968;127,05;121,968
1549F;Rollo cinta Amarilla 51mm x50 metros DG997-71S;254,1;;;;127,05;Sin precio neto;Sin precio neto G.C.;121,968;127,05;121,968
1550;Rollo cinta reflectante adhesiva blanca 5 cm x 46 metros;29,8;12,5;12,5;12;14,9;Neto: 013 € (a partir de 12 uds.);Neto G.C.: 013 € (a partir de 12 uds.);14,304;14,9;14,304
1551;Rollo (2 unid izq-dcha)señal. vehiculos V-2 9 mtros x 14,1 cm;341,25;;;;170,625;Sin precio neto;Sin precio neto G.C.;163,8;170,625;163,8
1554;Rollo cinta luminiscente adhesiva 5 cm x 25 metros;182;;;;91;Sin precio neto;Sin precio neto G.C.;87,36;91;87,36
1555;Rollo cinta reflectante adhesiva R/B 5 cm x 45 metros;29,8;12,5;12,5;12;14,9;Neto: 013 € (a partir de 12 uds.);Neto G.C.: 013 € (a partir de 12 uds.);14,304;14,9;14,304
1556;Rollo cinta reflectante adhesiva N/A 5 cm x 45 metros;29,8;12,5;12,5;12;14,9;Neto: 013 € (a partir de 12 uds.);Neto G.C.: 013 € (a partir de 12 uds.);14,304;14,9;14,304
1557;Rollo Cinta 10 cm reflectante adhesiva R/B 45 metros;54,6;22;21;12;27,3;Neto: 022 € (a partir de 12 uds.);Neto G.C.: 021 € (a partir de 12 uds.);26,208;27,3;26,208
1558;Rollo cinta 10 cm reflectante adhesiva N/A 45 metros;54,6;22;21;12;27,3;Neto: 022 € (a partir de 12 uds.);Neto G.C.: 021 € (a partir de 12 uds.);26,208;27,3;26,208
1559A;Rollo Cinta Adhesiva personalizada 1 color 5cm x132 mts;5,9;;;;2,95;Sin precio neto;Sin precio neto G.C.;2,832;2,95;2,832
1559B;Rollo Cinta Adhesiva personalizada 2 colores 5cm x132 mts;6,4;;;;3,2;Sin precio neto;Sin precio neto G.C.;3,072;3,2;3,072
1559C;Rollo Cinta Adhesiva personalizada 3 colores 5cm x132 mts;7,4;;;;3,7;Sin precio neto;Sin precio neto G.C.;3,552;3,7;3,552
1561A;Cinta adhesiva 50 mm x 132 m Amarillo;6,8;;;;3,4;Sin precio neto;Sin precio neto G.C.;3,264;3,4;3,264
1561B;Cinta adhesiva 50 mm x 132 m Blanco;6,8;;;;3,4;Sin precio neto;Sin precio neto G.C.;3,264;3,4;3,264
1561N;Cinta adhesiva 50 mm x 132 m Negro;6,8;;;;3,4;Sin precio neto;Sin precio neto G.C.;3,264;3,4;3,264
1561R;Cinta adhesiva 50 mm x 132 m Rojo;6,8;;;;3,4;Sin precio neto;Sin precio neto G.C.;3,264;3,4;3,264
1561V;Cinta adhesiva 50 mm x 132 m Verde;6,8;;;;3,4;Sin precio neto;Sin precio neto G.C.;3,264;3,4;3,264
1561Z;Cinta adhesiva 50 mm x 132 m Azul;6,8;;;;3,4;Sin precio neto;Sin precio neto G.C.;3,264;3,4;3,264
1562;Rollo Cinta Señal. N/A 10cm x 200m. G300 2 caras;14,5;5,5;5,5;20;7,25;Neto: 006 € (a partir de 20 uds.);Neto G.C.: 006 € (a partir de 20 uds.);6,96;7,25;6,96
1563;Rollo Cinta Adhesiva N/A 5cm x132 mts;7,8;;;;3,9;Sin precio neto;Sin precio neto G.C.;3,744;3,9;3,744
1564;Rollo Cinta Adhesiva B/R 5cm x132 mts;7,8;;;;3,9;Sin precio neto;Sin precio neto G.C.;3,744;3,9;3,744
1565;Rollo cinta Señal. R/B 10cm X 200m. plata;18,4;;;;9,2;Sin precio neto;Sin precio neto G.C.;8,832;9,2;8,832
1566;Rollo cinta Señal. R/B10cmx200m. c/caja G400;15,76;;;;7,88;Sin precio neto;Sin precio neto G.C.;7,5648;7,88;7,5648
1567;Rollo cinta R/B 10cm x 200m. G400;16,5;;;;8,25;Sin precio neto;Sin precio neto G.C.;7,92;8,25;7,92
1568;Rollo cinta Señal. R/B 7cm x 200m. c/caja;4,5;;;;2,25;Sin precio neto;Sin precio neto G.C.;2,16;2,25;2,16
1569;Rollo cinta R/B 10cm x 200m. c/caja G300;16,2;;;;8,1;Sin precio neto;Sin precio neto G.C.;7,776;8,1;7,776
1570;Rollo cinta Señal.R-B 10cm x 200m. G300 2 caras;14,5;5,5;5,5;20;7,25;Neto: 006 € (a partir de 20 uds.);Neto G.C.: 006 € (a partir de 20 uds.);6,96;7,25;6,96
1570V;Rollo cinta Señal.V/B 10cm x 200 m G300 2 caras;14,5;5,5;5,5;20;7,25;Neto: 006 € (a partir de 20 uds.);Neto G.C.: 006 € (a partir de 20 uds.);6,96;7,25;6,96
1570Z;Rollo cinta Señal. B/A 10 cm x 200m. G300 2 caras;14,5;5,5;5,5;20;7,25;Neto: 006 € (a partir de 20 uds.);Neto G.C.: 006 € (a partir de 20 uds.);6,96;7,25;6,96
1571;Rollo cinta Señal. 7cm x 200m. s/caja;3,98;1,8;1,8;24;1,99;Neto: 002 € (a partir de 24 uds.);Neto G.C.: 002 € (a partir de 24 uds.);1,9104;1,99;1,9104
1572;Rollo cinta Señal. 15cm x 200m. TELECOMUNICACIONES;23,9;9,8;9,6;12;11,95;Neto: 010 € (a partir de 12 uds.);Neto G.C.: 010 € (a partir de 12 uds.);11,472;11,95;11,472
1572M;Malla verde señalización telecomunicaciones 33 cm x 200 m;66;;;;33;Sin precio neto;Sin precio neto G.C.;31,68;33;31,68
1573;Rollo cinta Señal. 15cm x 200m. AGUA;23,9;9,8;9,6;12;11,95;Neto: 010 € (a partir de 12 uds.);Neto G.C.: 010 € (a partir de 12 uds.);11,472;11,95;11,472
1573M;Malla azul señalización agua 33 cm x 200 m;66;;;;33;Sin precio neto;Sin precio neto G.C.;31,68;33;31,68
1574;Rollo cinta Señal. 15cm x 200m. GAS;23,9;9,8;9,6;12;11,95;Neto: 010 € (a partir de 12 uds.);Neto G.C.: 010 € (a partir de 12 uds.);11,472;11,95;11,472
1574M;Malla amarilla señalización gas 33 cm x 200 m;66;;;;33;Sin precio neto;Sin precio neto G.C.;31,68;33;31,68
1575;Rollo cinta Señal. 15cm x 200m. ELECTRI;23,9;9,8;9,6;12;11,95;Neto: 010 € (a partir de 12 uds.);Neto G.C.: 010 € (a partir de 12 uds.);11,472;11,95;11,472
1575M;Malla roja señalización electricidad 33 cm x 200 m;66;;;;33;Sin precio neto;Sin precio neto G.C.;31,68;33;31,68
1575P;Placa señalización eléctrica 1000x250x2.5;3;;;;1,5;Sin precio neto;Sin precio neto G.C.;1,44;1,5;1,44
1576;Rollo cinta Señal. 10cm x 200m. POLICIA;17,6;;;;8,8;Sin precio neto;Sin precio neto G.C.;8,448;8,8;8,448
1577;Rollo cinta adhesiva amarilla suelo marcacion temporal;225;;;;112,5;Sin precio neto;Sin precio neto G.C.;108;112,5;108
1577K;Rollo cinta adhesiva negra suelo marcacion temporal;225;;;;112,5;Sin precio neto;Sin precio neto G.C.;108;112,5;108
1577W;Rollo cinta adhesiva blanca suelo marcacion temporal;225;;;;112,5;Sin precio neto;Sin precio neto G.C.;108;112,5;108
1578;Rollo cinta Señal.N/A 10cm x200m c/caja G400;17,64;;;;8,82;Sin precio neto;Sin precio neto G.C.;8,4672;8,82;8,4672
1579;Rollo cinta Señal. N/A 10cm. x 200m. G400;16,5;;;;8,25;Sin precio neto;Sin precio neto G.C.;7,92;8,25;7,92
1580;Mts. Banderola Quitamiedos c/reflec;1,36;;;;0,68;Sin precio neto;Sin precio neto G.C.;0,6528;0,68;0,6528
1581;Mts. Banderola Quitamiedos s/reflectante;0,68;;;;0,34;Sin precio neto;Sin precio neto G.C.;0,3264;0,34;0,3264
1582;Rollos cinta Señal. 10cm x 200m. PROTECCION CIVIL;16,5;;;;8,25;Sin precio neto;Sin precio neto G.C.;7,92;8,25;7,92
1583;Rollo cinta Señal.N/A 10cm x 200m. G300 AMIANTO;13,9;;;;6,95;Sin precio neto;Sin precio neto G.C.;6,672;6,95;6,672
1585;Rollo cinta Señal. 10cm x 200m. NARANJA;14,5;;;;7,25;Sin precio neto;Sin precio neto G.C.;6,96;7,25;6,96
1586;Rollo cinta Señal. 10cm x 200m. VERDE;14,5;;;;7,25;Sin precio neto;Sin precio neto G.C.;6,96;7,25;6,96
1587;Rollo cinta Señal. 10cm x 200m. AZUL;14,5;;;;7,25;Sin precio neto;Sin precio neto G.C.;6,96;7,25;6,96
1588;Rollo cinta Señal. 10cm x 200m. AMARILLO;14,5;;;;7,25;Sin precio neto;Sin precio neto G.C.;6,96;7,25;6,96
1590;Vinilo adhesivo suelo ESPERE SU TURNO 40 cm;12,3;;;;6,15;Sin precio neto;Sin precio neto G.C.;5,904;6,15;5,904
1591;Vinilo adhesivo suelo Paso oblig. carretillas 40 cm;12,3;;;;6,15;Sin precio neto;Sin precio neto G.C.;5,904;6,15;5,904
1592;Vinilo adhesivo suelo Peligro Paso de carretilla 40 cm;12,3;;;;6,15;Sin precio neto;Sin precio neto G.C.;5,904;6,15;5,904
1593;Vinilo adhesivo suelo Peligro suelo Resbaladizo 40 cm;12,3;;;;6,15;Sin precio neto;Sin precio neto G.C.;5,904;6,15;5,904
1594;Rollo Cinta 15 cm x 200 m Aguas residuales;23,9;;;;11,95;Sin precio neto;Sin precio neto G.C.;11,472;11,95;11,472
1600;Camisa reflec. N.2 cono 50 cm OXFORD;6,84;;;;3,42;Sin precio neto;Sin precio neto G.C.;3,2832;3,42;3,2832
1601;Camisa reflec. N.2 cono 75 cm OXFORD;7,6;;;;3,8;Sin precio neto;Sin precio neto G.C.;3,648;3,8;3,648
1604AN;Barra señaliz. Negra/Amarilla extensible para cono;16,8;;;;8,4;Sin precio neto;Sin precio neto G.C.;8,064;8,4;8,064
1604RB;Barra señaliz. Roja/Blanca extensible para cono;16,8;;;;8,4;Sin precio neto;Sin precio neto G.C.;8,064;8,4;8,064
1617;Juego huellas adhesivas 27x10 cm pisable verde;6,3;;;;3,15;Sin precio neto;Sin precio neto G.C.;3,024;3,15;3,024
1618;Juego huellas adhesivas 27x10 cm pisable rojo;6,3;;;;3,15;Sin precio neto;Sin precio neto G.C.;3,024;3,15;3,024
1619;Juego huellas adhesivas 27z10 cm pisable negro;6,3;;;;3,15;Sin precio neto;Sin precio neto G.C.;3,024;3,15;3,024
1620;Juego 2 Flechas adhesivas 29x8 pisable Verde;6,3;;;;3,15;Sin precio neto;Sin precio neto G.C.;3,024;3,15;3,024
1621;Juego2 Flechas adhesivas 29x8 pisable Rojo;6,3;;;;3,15;Sin precio neto;Sin precio neto G.C.;3,024;3,15;3,024
1622;Adhesivo 21x29 Uso desinfectante;2,73;;;;1,365;Sin precio neto;Sin precio neto G.C.;1,3104;1,365;1,3104
1623;Cartel PVC 21x29 cm USO DESINFECTANTE;3,2;1,2;1,2;1;1,6;Neto: 001 € (a partir de 1 uds.);Neto G.C.: 001 € (a partir de 1 uds.);1,536;1,6;1,536
1625;Juego huellas adhesivas suelo 27x10 cm Amarillo;8,4;;;;4,2;Sin precio neto;Sin precio neto G.C.;4,032;4,2;4,032
1626;Juego huellas adhesivas suelo 27x10 cm Basic;8,4;;;;4,2;Sin precio neto;Sin precio neto G.C.;4,032;4,2;4,032
1627;Kit Adhesivos flechas y tiras suelo;41,4;;;;20,7;Sin precio neto;Sin precio neto G.C.;19,872;20,7;19,872
1629;Cinta antideslizante N/A DISTANCIA SEGURIDAD 10x100 cm;9,98;;;;4,99;Sin precio neto;Sin precio neto G.C.;4,7904;4,99;4,7904
1630;Cinta antideslizante Blanca ESPERE SU TURNO 10x100 cm;9,98;;;;4,99;Sin precio neto;Sin precio neto G.C.;4,7904;4,99;4,7904
1631;Cono plegable Reflect 55cm;24,5;;;;12,25;Sin precio neto;Sin precio neto G.C.;11,76;12,25;11,76
1632;Cone extender;9,5;;;;4,75;Sin precio neto;Sin precio neto G.C.;4,56;4,75;4,56
1633;Cono Señal. 50 cm Amarillo No Aparcar;16,8;;;;8,4;Sin precio neto;Sin precio neto G.C.;8,064;8,4;8,064
1634;Tetrapodo 50 cm de señalizacion;38,5;;;;19,25;Sin precio neto;Sin precio neto G.C.;18,48;19,25;18,48
1635;Cono Señalizacion 32 cm. Flurescent;8,4;3,6;3,2;20;4,2;Neto: 004 € (a partir de 20 uds.);Neto G.C.: 003 € (a partir de 20 uds.);4,032;4,2;4,032
1636;Cono Señaliz. 50 cm fluor.bandas reflectantes;9,84;4,75;4,4;20;4,92;Neto: 005 € (a partir de 20 uds.);Neto G.C.: 004 € (a partir de 20 uds.);4,7232;4,92;4,7232
1636AZUL;Cono Señaliz. 50 cm Azul bandas reflectantes;9,8;4,75;4,4;20;4,9;Neto: 005 € (a partir de 20 uds.);Neto G.C.: 004 € (a partir de 20 uds.);4,704;4,9;4,704
1637;Cono señaliz. 50 cm camisas réflex pvc Blando Bicolor;10,5;4,75;4,4;20;5,25;Neto: 005 € (a partir de 20 uds.);Neto G.C.: 004 € (a partir de 20 uds.);5,04;5,25;5,04
1638;Cono Señaliz. 50 cm. camisa reflec.2 P. CVT;9,8;3,5;3,25;10;4,9;Neto: 004 € (a partir de 10 uds.);Neto G.C.: 003 € (a partir de 10 uds.);4,704;4,9;4,704
1640;Cono Señaliz.75 cm. camisa reflec.2p. CVT Plus;14,4;;;;7,2;Sin precio neto;Sin precio neto G.C.;6,912;7,2;6,912
1640B;Cono Señaizl. 75 cm.camisa reflect.2p. CVT Basic;12,8;5,5;4,75;10;6,4;Neto: 006 € (a partir de 10 uds.);Neto G.C.: 005 € (a partir de 10 uds.);6,144;6,4;6,144
1645;Cono Señaliz. 100 cm camisa reflec.2 P.MELBA;35,8;;;;17,9;Sin precio neto;Sin precio neto G.C.;17,184;17,9;17,184
1646;Cono 80cm PVC blando Reflect. MOD B;19,94;;;;9,97;Sin precio neto;Sin precio neto G.C.;9,5712;9,97;9,5712
1646A;Cono 80 cm PVC blando Reflect. Mod B AMARILLO;19,94;;;;9,97;Sin precio neto;Sin precio neto G.C.;9,5712;9,97;9,5712
1646V;Cono 80 cm PVC blando Reflect. Mod B VERDE;19,95;;;;9,975;Sin precio neto;Sin precio neto G.C.;9,576;9,975;9,576
1646Z;Cono 80 cm PVC blando Reflect. Mod B AZUL;19,95;;;;9,975;Sin precio neto;Sin precio neto G.C.;9,576;9,975;9,576
1647;Cono 54cm PVC blando Reflect. MOD B;16,2;;;;8,1;Sin precio neto;Sin precio neto G.C.;7,776;8,1;7,776
1647A;Cono 54 cm PVC blando Reflect. Mod B AMARILLO;16,2;;;;8,1;Sin precio neto;Sin precio neto G.C.;7,776;8,1;7,776
1647RO;Cono 54 cm PVC blando Reflect. Mod B ROSA;16,2;;;;8,1;Sin precio neto;Sin precio neto G.C.;7,776;8,1;7,776
1647V;Cono 54 cm PVC blando Reflect. Mod B VERDE;16,2;;;;8,1;Sin precio neto;Sin precio neto G.C.;7,776;8,1;7,776
1647Z;Cono 54 cm PVC blando Reflect. Mod B AZUL;16,2;;;;8,1;Sin precio neto;Sin precio neto G.C.;7,776;8,1;7,776
1648;Cono 80cm PVC blando Reflect. MOD B Naranja Plus;48,5;;;;24,25;Sin precio neto;Sin precio neto G.C.;23,28;24,25;23,28
1650;Cono 1 pza 50 cm 2 bandas Reflect. Melba;12,44;5,5;5,25;400;6,22;Neto: 006 € (a partir de 400 uds.);Neto G.C.: 005 € (a partir de 400 uds.);5,9712;6,22;5,9712
1651;Cono 1 pza 75 cm 2 bandas Reflect. Melba;16,36;7,25;7,25;200;8,18;Neto: 007 € (a partir de 200 uds.);Neto G.C.: 007 € (a partir de 200 uds.);7,8528;8,18;7,8528
1652;Cono 2 pza 75 cm 2 bandas Reflect. Melba STARLITE;19,95;;;;9,975;Sin precio neto;Sin precio neto G.C.;9,576;9,975;9,576
1653;Cono 2 pza 50 cm 1 banda Reflect. Melba BIG FOOT;16,5;;;;8,25;Sin precio neto;Sin precio neto G.C.;7,92;8,25;7,92
1654;Cono 2 pza 75 cm 1 banda Reflect. Melba BIG FOOT;22,5;;;;11,25;Sin precio neto;Sin precio neto G.C.;10,8;11,25;10,8
1655;Cono 2 pza 100 cm 1 banda Reflect. Melba BIG FOOT;34,5;;;;17,25;Sin precio neto;Sin precio neto G.C.;16,56;17,25;16,56
1672;Pareja semaforos portatiles desmontables Leds mod. B;3.200,00;1400;1400;1;1600;Neto: 1.400 € (a partir de 1 uds.);Neto G.C.: 1.400 € (a partir de 1 uds.);1536;1600;1536
1673;Pareja semaforos portatiles desmont. Led c/ contador de;3.400,00;;;;1700;Sin precio neto;Sin precio neto G.C.;1632;1700;1632
1673C;Juego de centralitas semaforos Mod.D;680;;;;340;Sin precio neto;Sin precio neto G.C.;326,4;340;326,4
1674;Pareja semaforos portatiles plegables Led mod. C;3.500,00;1450;1450;1;1750;Neto: 1.450 € (a partir de 1 uds.);Neto G.C.: 1.450 € (a partir de 1 uds.);1680;1750;1680
1674/LP;Lente plastico semaforo B - C 430126008;68,8;;;;34,4;Sin precio neto;Sin precio neto G.C.;33,024;34,4;33,024
1674/PA;Panel Led amarillo semaforo B - C 430208019;222,9;;;;111,45;Sin precio neto;Sin precio neto G.C.;106,992;111,45;106,992
1674/PR;Panel Led rojo semaforos B - C 430208020;222,9;;;;111,45;Sin precio neto;Sin precio neto G.C.;106,992;111,45;106,992
1674/PV;Panel Led verde semaforos B - C 430208018;222,9;;;;111,45;Sin precio neto;Sin precio neto G.C.;106,992;111,45;106,992
1674/V;Visera amarilla semaforo B - C 430126009;54,2;;;;27,1;Sin precio neto;Sin precio neto G.C.;26,016;27,1;26,016
1674C;Cabeza semáforo3 luces 431231016;780;;;;390;Sin precio neto;Sin precio neto G.C.;374,4;390;374,4
1674D;Recambio pie semáforo 400900000;70;;;;35;Sin precio neto;Sin precio neto G.C.;33,6;35;33,6
1674E;Recambio poste enganche base semáforo 250303006;140;;;;70;Sin precio neto;Sin precio neto G.C.;67,2;70;67,2
1674F;Recambio rueda semáforo 409000006;54;;;;27;Sin precio neto;Sin precio neto G.C.;25,92;27;25,92
1674G;Pasador de seguridad semáforo 251636400;12,8;;;;6,4;Sin precio neto;Sin precio neto G.C.;6,144;6,4;6,144
1674H;Recambio cierre semáforo 1674;48;;;;24;Sin precio neto;Sin precio neto G.C.;23,04;24;23,04
1674K;Kit solar 50w alimentación semáforos;2.100,00;;;;1050;Sin precio neto;Sin precio neto G.C.;1008;1050;1008
1674Z;Conexión semáforos batería;36;;;;18;Sin precio neto;Sin precio neto G.C.;17,28;18;17,28
1676;Secuencial 5 luces Inalambricas rafiofrecuencia;1.468,95;;;;734,475;Sin precio neto;Sin precio neto G.C.;705,096;734,475;705,096
1676/BAL;Baliza secuencia radiofrecuencia;283,5;;;;141,75;Sin precio neto;Sin precio neto G.C.;136,08;141,75;136,08
1676/LEN;Lente delantera baliza radiofrecuencia;15,75;;;;7,875;Sin precio neto;Sin precio neto G.C.;7,56;7,875;7,56
1677;Secuencial completo 5 elementos inalambricos por;2.150,00;;;;1075;Sin precio neto;Sin precio neto G.C.;1032;1075;1032
1678;Abanderado electromecanico;1.700,00;;;;850;Sin precio neto;Sin precio neto G.C.;816;850;816
1679;Juego centralitas electronicas semaforo mod. B y C;680;;;;340;Sin precio neto;Sin precio neto G.C.;326,4;340;326,4
1682;Rotativo Halog.55 W 12V Mod. Plus (iman+ ventosa);73,66;;;;36,83;Sin precio neto;Sin precio neto G.C.;35,3568;36,83;35,3568
1682/ALARG;Cable rizado alargadera para Rotativo Mod. Plus;18;;;;9;Sin precio neto;Sin precio neto G.C.;8,64;9;8,64
1683;Juego 3 focos Leds 10 cm para señal metalica;590,34;;;;295,17;Sin precio neto;Sin precio neto G.C.;283,3632;295,17;283,3632
1684;Rotativo Halogeno magnet. Mod. BASIC;28;;;;14;Sin precio neto;Sin precio neto G.C.;13,44;14;13,44
1686;Conjunto Panel R/B + base caucho;82;;;;41;Sin precio neto;Sin precio neto G.C.;39,36;41;39,36
1687;Rotativo fijo carretilla elevadora 21W 12V A/214;52,5;;;;26,25;Sin precio neto;Sin precio neto G.C.;25,2;26,25;25,2
1688;Panel conjunto 5 Leds para vehículos;1.814,40;;;;907,2;Sin precio neto;Sin precio neto G.C.;870,912;907,2;870,912
1689;Linterna Super-led Basic 12/220v 3 W+ cono amarillo;52;;22;20;26;Sin precio neto;Neto G.C.: 022 € (a partir de 20 uds.);24,96;26;24,96
1689B;Batería para Linterna recargable Superled Basic;14;;;;7;Sin precio neto;Sin precio neto G.C.;6,72;7;6,72
1689C;Cono para linterna recargable Superled Basic;12;;;;6;Sin precio neto;Sin precio neto G.C.;5,76;6;5,76
1690;Linterna Super-led Polilux 12-220v 3W;499,8;;;;249,9;Sin precio neto;Sin precio neto G.C.;239,904;249,9;239,904
1691;Paleta difusora Stop-Paso p/linterna profesional;69,3;;;;34,65;Sin precio neto;Sin precio neto G.C.;33,264;34,65;33,264
1692;Cono amarillo señalizacion p/linterna profesional;13,65;;;;6,825;Sin precio neto;Sin precio neto G.C.;6,552;6,825;6,552
1693;Avisador acústico para carretilla 97 db;52,5;;;;26,25;Sin precio neto;Sin precio neto G.C.;25,2;26,25;25,2
1694;Rotativo Led 12V base magnetica + ventosa;100,8;;;;50,4;Sin precio neto;Sin precio neto G.C.;48,384;50,4;48,384
1697;Baston luminoso LED ambar;15,5;4,5;4,5;50;7,75;Neto: 005 € (a partir de 50 uds.);Neto G.C.: 005 € (a partir de 50 uds.);7,44;7,75;7,44
1700;Panel direccional 60x60 8 focos Led 100 mm;1.035,30;;;;517,65;Sin precio neto;Sin precio neto G.C.;496,944;517,65;496,944
1701;Panel direccional 90x90 8 Focos Led 200 mm;1.575,00;;;;787,5;Sin precio neto;Sin precio neto G.C.;756;787,5;756
1900;Reductor veloc. proteccion cables 90x50x5cm;90;;;;45;Sin precio neto;Sin precio neto G.C.;43,2;45;43,2
1900B;Reductor veloc. proteccion cables 90x25x4,5 cm;81;;;;40,5;Sin precio neto;Sin precio neto G.C.;38,88;40,5;38,88
1900C;Rampa proteccion cables 30x82x8,5 cm;83,5;;;;41,75;Sin precio neto;Sin precio neto G.C.;40,08;41,75;40,08
1900D;Reductor Pasacables MOD D;79;;;;39,5;Sin precio neto;Sin precio neto G.C.;37,92;39,5;37,92
1901H;Extremo reductor velocidad 25x50x3 cm Mod B H;30;;;;15;Sin precio neto;Sin precio neto G.C.;14,4;15;14,4
